3.928,58,1
3.953,57,1
3.966,57,1
3.979,56,1
3.991,56,1
4.004,55,1
4.015,55,1
4.040,54,1
4.053,53,1
4.065,52,1
4.078,52,1
4.090,50,1
4.103,50,1
4.116,49,1
4.127,49,1
4.140,48,1
4.152,48,1
4.165,47,1
4.189,47,1
4.202,47,1
4.214,48,1
4.226,48,1
4.239,48,1
4.252,48,1
4.264,49,1
4.290,48,2
4.316,48,2
4.339,48,1
4.352,47,1
4.364,48,1
4.387,47,1
4.400,40,1
4.412,0,0
4.748,76,1
4.761,72,1
4.773,76,1
4.786,78,1
4.799,79,1
4.810,78,1
4.823,78,1
4.835,78,1
4.848,78,1
4.860,78,1
4.874,77,1
4.886,77,1
4.897,76,1
4.911,76,1
4.922,76,1
4.935,75,1
4.946,75,1
4.960,75,1
4.972,73,1
4.985,73,1
4.997,72,1
5.010,70,1
5.022,69,1
5.033,69,1
5.046,67,1
5.059,65,1
5.072,65,1
5.084,64,1
5.098,64,1
5.109,61,1
5.120,58,1
5.133,51,1
5.145,0,0
5.245,49,1
5.258,63,1
5.270,64,1
5.282,65,1
5.295,68,1
5.306,68,1
5.319,68,1
5.331,68,1
5.345,68,1
5.357,68,1
5.370,68,1
5.382,68,1
5.394,67,1
5.406,67,1
5.415,67,1
5.425,64,1
5.435,54,1
5.445,37,1
5.455,0,0
5.468,49,1
5.481,78,1
5.494,79,1
5.506,80,1
5.519,80,1
5.531,78,1
5.543,77,1
5.555,76,1
5.569,75,1
5.581,74,1
5.593,74,1
5.605,73,1
5.618,73,1
5.630,73,1
5.643,73,1
5.656,72,1
5.667,73,1
5.680,72,1
5.692,71,1
5.705,72,1
5.716,72,1
5.729,71,1
5.742,72,1
5.754,71,1
5.767,72,1
5.780,71,1
5.792,71,1
5.803,72,1
5.817,72,1
5.830,72,1
5.841,73,1
5.853,70,1
5.866,58,1
5.879,50,1
5.891,52,1
5.903,53,1
5.915,55,1
5.929,54,1
5.939,55,1
5.957,54,1
5.965,55,1
5.978,55,1
5.990,55,1
6.003,54,1
6.015,55,1
6.027,55,1
6.040,54,1
6.051,54,1
6.064,54,1
6.076,54,1
6.090,53,1
6.102,53,1
6.114,53,1
6.126,53,1
6.151,54,1
6.163,53,1
6.200,53,1
6.213,53,1
6.263,53,1
6.275,54,1
6.288,54,1
6.299,53,1
6.312,53,1
6.325,53,1
6.336,53,1
6.349,53,1
6.362,53,1
6.374,53,1
6.387,54,1
6.401,54,1
6.426,56,2
6.451,56,2
6.500,56,2
6.525,54,2
6.575,52,2
6.600,52,2
6.625,50,2
6.649,50,2
6.675,48,2
6.698,48,2
6.724,46,2
6.749,44,2
6.772,38,2
6.786,86,1
6.796,86,1
6.809,87,1
6.822,86,1
6.834,86,1
6.846,86,1
6.859,86,1
6.884,86,1
6.897,85,1
6.910,85,1
6.922,86,1
6.933,86,1
6.946,85,1
6.958,85,1
6.971,83,1
6.983,82,1
6.996,82,1
7.008,83,1
7.020,83,1
7.032,83,1
7.045,82,1
7.058,81,1
7.069,81,1
7.120,81,1
7.133,81,1
7.144,82,1
7.157,81,1
7.194,81,1
7.219,81,1
7.232,80,1
7.244,81,1
7.256,81,1
7.281,80,1
7.294,81,1
7.306,80,1
7.331,79,1
7.355,79,1
7.367,78,1
7.380,76,1
7.393,75,1
7.404,72,1
7.417,67,1
7.429,43,1
7.441,0,0
